genres,title,release_date,price,early_access,sentiment,metascore
"['Adventure', 'Simulation']",From Dust,2011-08-17,14.99,False,Mixed,76.0
"['RPG', 'Indie']",Avadon: The Black Fortress,2011-08-17,9.99,False,Very Positive,75.0
"['Casual', 'Indie']",Legend of Fae,2011-07-26,9.99,False,Very Positive,0.0
"['Action', 'Indie']",Dead Horde,2011-07-27,9.99,False,Mostly Negative,0.0
['Simulation'],Train Simulator: Class 455 EMU Add-On,2011-07-28,19.99,False,Mostly Positive,0.0
['Strategy'],The Kings' Crusade: Arabian Nights,2011-07-26,3.99,False,Sin comentarios,0.0
['Action'],Call of Duty®: Black Ops Annihilation Content Pack,2011-07-28,14.99,False,Mostly Positive,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Complete Brawler Pack,2011-07-29,5.99,False,2 user reviews,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Complete Femme Fatale Pack,2011-07-29,5.99,False,1 user reviews,0.0
"['Action', 'Indie']",8-Bit Commando,2011-07-27,2.99,False,Mixed,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Complete Classic Pack,2011-07-29,5.99,False,1 user reviews,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Arcade Challengers Pack,2011-07-29,3.99,False,1 user reviews,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Complete Challengers 2 Pack,2011-07-29,4.99,False,1 user reviews,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Complete Challengers 1 Pack,2011-07-29,4.99,False,Sin comentarios,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Complete Shoryuken Pack,2011-07-29,5.99,False,3 user reviews,0.0
['Action'],Super Street Fighter IV: Arcade Edition - Complete Shadoloo Pack,2011-07-29,5.99,False,1 user reviews,0.0
"['Action', 'RPG', 'Indie']",Chantelise - A Tale of Two Sisters,2011-07-29,9.99,False,Mostly Positive,62.0
"['Action', 'Indie', 'RPG']",E.Y.E: Divine Cybermancy,2011-07-29,9.99,False,Very Positive,0.0
['Strategy'],Supreme Ruler: Cold War,2011-07-29,9.99,False,Mixed,63.0
['Simulation'],The Sims™ 3 Town Life Stuff,2011-07-29,19.99,False,7 user reviews,0.0
['Strategy'],Pirates of Black Cove,2011-08-02,9.99,False,Mixed,56.0
"['Adventure', 'Indie']",LIMBO,2011-08-02,9.99,False,Very Positive,88.0
['Action'],Red Faction: Armageddon Path to War DLC,2011-08-02,6.99,False,Mixed,0.0
['Action'],BRINK: Agents of Change,2011-08-03,2.99,False,8 user reviews,0.0
['Action'],BRINK: Fallout®/SpecOps Combo Pack,2011-08-23,0.99,False,8 user reviews,0.0
['Action'],BRINK: Doom®/Psycho Combo Pack,2011-08-23,0.99,False,6 user reviews,0.0
['Strategy'],Kohan: Ahriman's Gift,2001-11-06,9.99,False,Positive,79.0
['Strategy'],Kohan: Immortal Sovereigns,2001-03-15,9.99,False,Positive,87.0
['Strategy'],Kohan II: Kings of War,2004-09-21,9.99,False,Very Positive,81.0
['Strategy'],Cossacks: European Wars,2001-04-24,4.99,False,Mostly Positive,74.0
['Adventure'],Post Mortem,2002-11-01,7.99,False,Mixed,71.0
['Strategy'],American Conquest: Fight Back,2003-09-30,4.99,False,Mostly Positive,66.0
['Strategy'],Robin Hood: The Legend of Sherwood,2002-11-01,7.99,False,Mixed,80.0
['Strategy'],American Conquest,2003-02-07,4.99,False,Mixed,76.0
['Strategy'],Cossacks: Art of War,2002-03-31,4.99,False,Very Positive,74.0
['Strategy'],Cossacks II: Napoleonic Wars,2005-04-26,4.99,False,Mixed,73.0
['Strategy'],Cossacks II: Battle for Europe,2006-06-19,4.99,False,Mixed,69.0
['Indie'],Achron Soundtrack,2011-08-29,4.99,False,Sin comentarios,0.0
"['Indie', 'Strategy']",Achron,2011-08-29,19.99,False,Mixed,54.0
['Strategy'],The Kings' Crusade: Teutonic Knights,2011-08-30,3.99,False,1 user reviews,0.0
"['Action', 'Adventure', 'Indie']",Gatling Gears,2011-08-30,9.99,False,Very Positive,0.0
['Action'],Quake IV,2005-10-18,14.99,False,Very Positive,81.0
['Simulation'],Demolition Company Gold Edition,2011-08-04,9.99,False,Very Positive,0.0
"['Adventure', 'Indie', 'Casual']",Trauma,2011-08-08,6.99,False,Mostly Positive,62.0
"['Action', 'Strategy', 'Simulation']",ARMA: Gold Edition,2011-07-13,9.99,False,Mostly Positive,0.0
"['RPG', 'Indie']",Breath of Death VII,2011-07-13,2.99,False,Very Positive,0.0
"['Casual', 'Indie']",Critical Mass,2011-06-20,1.99,False,Very Positive,81.0
"['Indie', 'RPG']",Cthulhu Saves the World,2011-07-13,2.99,False,Very Positive,78.0
"['Casual', 'Indie', 'RPG']",Dungeons of Dredmor,2011-07-13,4.99,False,Very Positive,79.0
['Action'],Homefront: Fire Sale Map,2011-07-14,2.99,False,9 user reviews,0.0
"['Action', 'Strategy']",Trapped Dead,2011-07-15,4.99,False,Mostly Negative,50.0
"['Action', 'Strategy']",Operation Flashpoint: Red River,2011-06-06,9.99,False,Mixed,67.0
['Action'],Red Faction®: Armageddon™,2011-06-06,19.99,False,Mostly Positive,75.0
"['Simulation', 'Strategy']",Pride of Nations,2011-06-08,19.99,False,Mixed,70.0
"['Action', 'Indie']",Jamestown,2011-06-08,9.99,False,Overwhelmingly Positive,81.0
['Simulation'],Trainz™ Simulator 12,2011-06-08,19.99,False,Mixed,0.0
"['Action', 'Indie', 'Strategy']",Vertex Dispenser,2011-06-10,9.99,False,7 user reviews,70.0
['Casual'],Elizabeth Find M.D. - Diagnosis Mystery - Season 2,2011-06-09,19.99,False,8 user reviews,0.0
['Simulation'],Train Simulator: Bristol-Exeter Route Add-On,2011-06-10,29.99,False,Mixed,0.0
['Casual'],Zombie Pirates,2010-09-01,14.99,False,Mostly Positive,0.0
['Adventure'],Runaway: A Twist of Fate,2011-04-21,9.99,False,Very Positive,79.0
['Racing'],GT Power Pack – Expansion Pack for RACE 07,2011-04-21,2.99,False,Positive,0.0
['Adventure'],The Next BIG Thing,2011-04-21,9.99,False,Very Positive,75.0
"['Action', 'Adventure', 'Simulation']",Cargo! The Quest for Gravity,2011-04-21,9.99,False,Very Positive,0.0
"['Action', 'RPG']",Magicka: Marshlands,2011-04-26,1.99,False,Positive,0.0
['Strategy'],Men of War: Assault Squad - MP Supply Pack Alpha,2011-04-26,1.99,False,5 user reviews,0.0
['Strategy'],The Settlers 7: Paths to a Kingdom™ The Two Kings DLC #4,2011-04-28,4.99,False,Sin comentarios,0.0
"['Adventure', 'Casual']",Hector: Badge of Carnage - Full Series,2011-04-27,19.99,False,Very Positive,75.0
['Action'],Yar's Revenge,2011-04-28,9.99,False,Mixed,56.0
"['Action', 'Indie']",Capsized,2011-04-29,9.99,False,Very Positive,80.0
"['Action', 'RPG']",Mount &amp; Blade: With Fire &amp; Sword,2011-05-03,9.99,False,Very Positive,68.0
['Strategy'],Civilization V - Explorer’s Map Pack,2011-05-03,4.99,False,Positive,0.0
['Strategy'],Civilization V - Civ and Scenario Pack: Denmark (The Vikings),2011-05-03,4.99,False,Very Positive,0.0
['Action'],Section 8®: Prejudice™,2011-05-04,9.99,False,Mostly Positive,77.0
"['Strategy', 'Indie', 'Casual']",Dwarfs!?,2011-05-04,9.99,False,Very Positive,0.0
"['Adventure', 'Casual', 'Indie']",The Tiny Bang Story,2011-04-22,4.99,False,Very Positive,63.0
"['Adventure', 'Indie']",BEEP,2011-05-06,1.99,False,Very Positive,0.0
"['Action', 'Indie']",Garshasp: The Monster Slayer,2011-05-09,4.99,False,Mixed,49.0
"['Action', 'Adventure', 'Indie', 'Strategy']",Hydrophobia: Prophecy,2011-05-09,4.99,False,Mixed,64.0
"['Adventure', 'Casual', 'Indie']",Lume,2011-05-09,5.99,False,Mixed,69.0
"['Action', 'Adventure', 'Indie', 'RPG']",Terraria,2011-05-16,9.99,False,Overwhelmingly Positive,83.0
"['Action', 'Strategy', 'Indie']",APOX: Legend,2011-05-16,4.99,False,Sin comentarios,0.0
"['Indie', 'Strategy']",DETOUR,2011-05-16,4.99,False,Mixed,0.0
"['Action', 'RPG']",Fallout New Vegas: Honest Hearts,2011-05-17,4.99,False,Very Positive,0.0
['Adventure'],Syberia II,2004-03-30,12.99,False,Very Positive,80.0
"['Adventure', 'Casual']",Syberia,2002-09-01,12.99,False,Very Positive,82.0
['Strategy'],Duels of the Planeswalkers Gold Game Bundle,2011-05-18,19.99,False,Sin comentarios,0.0
['Simulation'],Cities in Motion: Design Marvels,2011-05-20,3.99,False,1 user reviews,0.0
['Racing'],WTCC 2010 – Expansion Pack for RACE 07,2011-05-20,3.99,False,Mostly Positive,0.0
"['Action', 'Indie']",Naval Warfare,2011-05-25,2.99,False,Mixed,57.0
['Indie'],Death and the Fly,2011-05-20,9.99,False,Mostly Negative,0.0
"['Indie', 'Strategy']",iBomber Defense,2011-05-26,4.99,False,Mostly Positive,0.0
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Chaos Sorcerer Wargear DLC",2011-05-26,2.99,False,Sin comentarios,0.0
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Hive Tyrant Wargear DLC",2011-05-26,2.99,False,Sin comentarios,0.0
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Lord General Wargear DLC",2011-05-26,2.99,False,Sin comentarios,0.0
['Strategy'],Hearts of Iron III Semper Fi: Dies Irae Götterdämmerung,2011-05-10,0.99,False,1 user reviews,65.0
"['Casual', 'Indie']",Fortix 2,2011-05-06,1.99,False,Very Positive,74.0
['Action'],Star Raiders,2011-05-11,9.99,False,Mostly Negative,0.0
"['Casual', 'Indie', 'Strategy']",NightSky,2011-03-01,9.99,False,Very Positive,78.0
"['Indie', 'Simulation']",SpaceChem,2011-03-02,9.99,False,Overwhelmingly Positive,84.0
['Strategy'],Civilization V - Civ and Scenario Pack: Polynesia,2011-03-03,4.99,False,Very Positive,0.0
['Action'],Space Channel 5: Part 2,2011-03-04,7.99,False,Very Positive,0.0
"['Sports', 'Simulation']",SEGA Bass Fishing,2011-03-04,7.99,False,Very Positive,0.0
"['Action', 'Racing']",Crazy Taxi,2011-03-04,7.99,False,Very Positive,0.0
['Strategy'],The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition,2011-03-10,19.99,False,Mixed,79.0
"['Action', 'RPG']",Magicka: Wizard's Survival Kit,2011-03-08,0.99,False,Positive,0.0
"['Strategy', 'Simulation']",Majesty 2: Battles of Ardania,2011-03-09,4.99,False,2 user reviews,0.0
"['Strategy', 'Simulation']",Majesty 2: Monster Kingdom,2011-03-09,4.99,False,7 user reviews,0.0
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 3: Like a Crow on a Wire,2011-03-14,4.99,False,2 user reviews,0.0
"['Indie', 'Strategy']",Atom Zombie Smasher,2011-03-14,9.99,False,Very Positive,75.0
['Strategy'],Victoria II: Interwar Planes Sprite Pack,2011-03-15,1.99,False,Mixed,0.0
"['Action', 'Racing']",Post Apocalyptic Mayhem,2011-03-17,9.99,False,Very Positive,44.0
"['Action', 'Indie', 'Strategy']",Revenge of the Titans,2011-03-16,9.99,False,Very Positive,79.0
"['Action', 'Adventure']",Assassin’s Creed® Brotherhood,2011-03-22,19.99,False,Very Positive,88.0
['Action'],Crysis 2 - Maximum Edition,2011-03-22,29.99,False,Very Positive,0.0
['Strategy'],Victoria II: Interwar Artillery Sprite Pack,2011-03-15,1.99,False,8 user reviews,0.0
['RPG'],Gothic 3: Forsaken Gods Enhanced Edition,2011-03-22,9.99,False,Mixed,0.0
"['Action', 'Adventure']",LEGO® Star Wars™ III - The Clone Wars™,2011-03-22,19.99,False,Very Positive,76.0
"['Casual', 'Indie']",Cloning Clyde,2011-03-15,4.99,False,Positive,0.0
['Strategy'],Theatre of War 3: Korea,2011-03-24,6.99,False,Mixed,49.0
['Action'],Call of Duty®: Black Ops First Strike Content Pack,2011-03-25,14.99,False,Mostly Positive,0.0
['Racing'],Shift 2 Unleashed,2011-03-29,19.99,False,Mixed,84.0
"['Action', 'Casual', 'Indie', 'Strategy']",HOARD,2011-04-04,9.99,False,Very Positive,65.0
['RPG'],Dungeon Siege,2002-04-05,6.99,False,Mostly Positive,86.0
['Strategy'],Commander: Conquest of the Americas - Pirate Treasure Chest,2011-02-17,4.99,False,3 user reviews,0.0
"['Action', 'RPG']",Fallout New Vegas: Dead Money,2011-02-21,4.99,False,Mixed,0.0
['Strategy'],Total War: SHOGUN 2,2011-03-15,29.99,False,Very Positive,0.0
['Simulation'],Cities in Motion,2011-02-22,19.99,False,Mostly Positive,70.0
['Simulation'],Agricultural Simulator 2011: Extended Edition,2011-02-23,3.99,False,Mixed,0.0
['Strategy'],Men of War: Assault Squad,2011-02-24,9.99,False,Very Positive,77.0
['Indie'],CreaVures,2011-02-23,4.99,False,Very Positive,55.0
['Action'],Painkiller Redemption,2011-02-25,4.99,False,Mixed,43.0
['Strategy'],Cossacks: Campaign Expansion,2011-01-21,3.99,False,5 user reviews,0.0
"['Action', 'RPG']",Magicka,2011-01-25,9.99,False,Very Positive,74.0
"['Action', 'Strategy', 'Indie', 'Casual']",Swords and Soldiers HD,2010-12-02,9.99,False,Very Positive,0.0
['Action'],Battlefield Bad Company 2: SPECACT Kit Upgrade,2010-12-03,5.99,False,Very Positive,0.0
['Strategy'],Europa Universalis III: Divine Wind,2011-01-21,9.99,False,Positive,71.0
"['Strategy', 'Casual']",Bejeweled® 3,2010-12-07,4.99,False,Overwhelmingly Positive,82.0
"['Casual', 'Indie', 'Strategy']",RUSH,2010-12-03,4.99,False,Very Positive,73.0
['Strategy'],Greed Corp,2010-12-10,9.99,False,Very Positive,76.0
['Strategy'],The Settlers 7: Downloadable Content Pack III,2010-12-13,14.99,False,Sin comentarios,0.0
"['Adventure', 'Casual']",Blue Toad Murder Files™: The Mysteries of Little Riddle,2010-12-03,4.49,False,Positive,0.0
['Racing'],Need For Speed: Hot Pursuit,2010-11-16,19.99,False,Very Positive,86.0
['Action'],Mafia II DLC: Betrayal of Jimmy,2010-12-15,9.99,False,Mixed,0.0
['Simulation'],Train Simulator: Falmouth Branch Route Add-On,2010-12-17,12.99,False,Positive,0.0
['Strategy'],Civilization V - Civ and Scenario Double Pack: Spain and Inca,2010-12-16,7.49,False,Positive,0.0
['Action'],Battlefield: Bad Company 2 Vietnam,2010-12-18,14.99,False,Very Positive,86.0
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 2: Nowhere of me,2010-12-17,4.99,False,2 user reviews,0.0
['Simulation'],Farming Simulator 2011 Equipment Pack 1,2010-12-20,6.99,False,Sin comentarios,0.0
['Action'],Front Mission Evolved: Weapon Pack 2,2010-11-09,2.99,False,2 user reviews,0.0
['Casual'],The UnderGarden,2010-11-10,6.99,False,Mixed,67.0
['Strategy'],Guardians of Graxia,2010-11-10,4.99,False,Mixed,0.0
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: The Nomads,2010-11-11,5.99,False,1 user reviews,0.0
"['Indie', 'Casual']",Zen Bound 2,2010-11-16,4.99,False,Very Positive,0.0
['Action'],Front Mission Evolved: Wanzer Pack 3,2010-11-16,3.99,False,2 user reviews,0.0
['Action'],Alien Breed 3: Descent,2010-11-17,9.99,False,Mostly Positive,64.0
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 1: Those who have no name,2010-11-19,4.99,False,4 user reviews,0.0
['Strategy'],Guardians of Graxia Map Pack,2010-11-19,1.99,False,2 user reviews,0.0
"['Casual', 'Sports']",Poker Night at the Inventory,2010-11-22,4.99,False,Very Positive,71.0
['Action'],Mafia II DLC: Joe's Adventure,2010-11-22,9.99,False,Mixed,0.0
['Action'],Front Mission Evolved: Last Stand,2010-11-23,4.99,False,2 user reviews,0.0
['Action'],Front Mission Evolved: Map Pack,2010-11-23,3.99,False,2 user reviews,0.0
"['Indie', 'RPG', 'Strategy']",Depths of Peril,2007-09-05,9.99,False,Very Positive,79.0
"['Action', 'RPG', 'Indie']",DeathSpank: Thongs of Virtue,2010-11-30,14.99,False,Very Positive,78.0
['Racing'],MX vs. ATV Reflex,2010-11-26,19.99,False,Very Positive,0.0
['Indie'],Super Meat Boy,2010-11-30,14.99,False,Very Positive,87.0
"['Action', 'Simulation', 'Strategy']",Arma 2: Private Military Company,2010-11-30,8.99,False,Very Positive,0.0
['Strategy'],Civilization V - Cradle of Civilization Map Pack: Mediterranean,2010-11-30,2.99,False,Mixed,0.0
['Strategy'],Civilization V - Cradle of Civilization Map Pack: Asia,2010-11-30,2.99,False,Positive,0.0
['Racing'],nail'd,2010-11-30,4.99,False,Very Positive,69.0
['Strategy'],Civilization V - Cradle of Civilization Map Pack: Americas,2010-11-30,2.99,False,Mixed,0.0
['RPG'],Dragon Age: Origins - Ultimate Edition,2010-10-26,29.99,False,Very Positive,91.0
['Simulation'],Train Simulator: Doncaster Works Route Add-On,2013-08-22,8.99,False,Positive,0.0
['Strategy'],Civilization V - Cradle of Civilization Map Pack: Mesopotamia,2010-11-30,2.99,False,Mostly Positive,0.0
"['Action', 'Adventure']",Grand Theft Auto IV: Complete Edition,2010-10-27,29.99,False,Mixed,90.0
"['Indie', 'Strategy']",AI War: Children of Neinzul,2010-10-27,1.99,False,4 user reviews,0.0
"['Action', 'Adventure', 'Indie']",Tommy Tronic,2010-10-28,9.99,False,Mixed,0.0
"['Sports', 'Strategy']",Blood Bowl® Legendary Edition,2010-10-28,9.99,False,Very Positive,73.0
['Simulation'],Farming Simulator 2011,2010-10-29,9.99,False,Very Positive,0.0
['Action'],Bloody Good Time,2010-10-29,4.99,False,Mostly Positive,73.0
"['Adventure', 'Indie', 'RPG']",Winter Voices,2010-10-29,4.99,False,Mixed,0.0
['RPG'],ArcaniA,2010-10-15,19.99,False,Mixed,63.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",Delve Deeper,2010-09-24,4.99,False,Mixed,0.0
"['Action', 'Adventure']",Dead Rising® 2,2010-09-27,19.99,False,Mostly Positive,78.0
"['Action', 'Adventure']",NyxQuest: Kindred Spirits,2010-09-27,2.99,False,Very Positive,0.0
['Adventure'],Lost Horizon,2010-09-24,9.99,False,Very Positive,77.0
"['Indie', 'Casual']",Rhythm Zone:  Deep Ocean Visualizer,2010-10-29,0.99,False,Sin comentarios,0.0
['Strategy'],Supreme Commander 2: Infinite War Battle Pack,2010-09-28,4.99,False,Very Positive,0.0
['Action'],Mafia II DLC: Renegade Pack,2010-09-28,2.99,False,Sin comentarios,0.0
['Action'],Front Mission Evolved,2010-09-28,9.99,False,Mixed,63.0
['Action'],Mafia II DLC: Greaser Pack,2010-09-28,2.99,False,1 user reviews,0.0
['Action'],Mafia II DLC: Vegas Pack,2010-09-28,2.99,False,Sin comentarios,0.0
['Action'],Mafia II DLC: War Hero Pack,2010-09-28,2.99,False,2 user reviews,0.0
"['Action', 'Adventure']",Lara Croft and the Guardian of Light,2010-09-28,9.99,False,Very Positive,82.0
"['Action', 'RPG']",Borderlands: Claptrap's Robot Revolution,2010-09-28,9.99,False,Very Positive,69.0
['Adventure'],Haunted House™,2010-09-28,5.99,False,Mixed,0.0
['Simulation'],Trainz Settle and Carlisle,2010-10-01,19.99,False,9 user reviews,0.0
['Adventure'],Aura: Fate of the Ages,2004-06-24,4.99,False,Mixed,63.0
['Indie'],Axel &amp; Pixel,2010-10-06,4.99,False,Mostly Positive,0.0
['Action'],Killing Floor: PostMortem Character Pack,2010-10-07,7.99,False,Positive,0.0
['Action'],Lugaru HD,2005-01-01,9.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Indie', 'Casual']",Diamond Dan,2010-10-08,0.99,False,Positive,0.0
"['Indie', 'Casual']",Rhythm Zone Mesh Visualizer DLC,2010-10-08,0.99,False,Sin comentarios,0.0
"['Casual', 'Strategy']",Columns™,2010-09-13,2.99,False,3 user reviews,0.0
"['Indie', 'Casual']",Rhythm Zone Revolution Visualizer DLC,2010-10-08,0.99,False,Sin comentarios,0.0
['Action'],Sonic Spinball™,2010-09-13,4.99,False,6 user reviews,0.0
['RPG'],Fatal Labyrinth™,2010-09-13,2.99,False,5 user reviews,0.0
['Action'],Eternal Champions™,2010-09-13,2.99,False,1 user reviews,0.0
['Adventure'],Ecco™ Jr.,2010-09-13,2.99,False,1 user reviews,0.0
"['Casual', 'Strategy']",Dr. Robotnik’s Mean Bean Machine™,2010-09-13,4.99,False,5 user reviews,0.0
['Strategy'],Commander: Conquest of the Americas,2010-07-30,9.99,False,Mixed,68.0
['Adventure'],Alter Ego,2010-08-03,9.99,False,Mixed,59.0
"['Adventure', 'Casual']",URU: Complete Chronicles,2004-07-07,9.99,False,Very Positive,0.0
"['Strategy', 'Indie']",Power of Defense,2010-08-04,9.99,False,Mostly Negative,0.0
"['Adventure', 'Casual']",realMYST,1993-09-24,5.99,False,Mixed,66.0
['RPG'],Numen: Contest of Heroes,2010-06-03,7.99,False,Mixed,0.0
['Strategy'],Sword of the Stars: Complete Collection,2008-10-03,9.99,False,Very Positive,75.0
"['Adventure', 'Casual']",Riven: The Sequel to MYST,1997-10-29,5.99,False,Mostly Positive,83.0
['Strategy'],Hearts of Iron III: Semper Fi,2010-06-07,4.99,False,1 user reviews,65.0
['Indie'],eversion,2010-06-07,4.99,False,Very Positive,0.0
"['Action', 'Adventure']",Prince of Persia: The Forgotten Sands™,2010-06-08,9.99,False,Mixed,75.0
"['Adventure', 'Indie', 'Casual']",Jolly Rover,2010-06-07,9.99,False,Very Positive,71.0
"['Strategy', 'Indie']",Defense Grid: Resurgence Map Pack 2,2010-06-09,0.99,False,5 user reviews,0.0
"['Action', 'Indie']",DogFighter,2010-06-14,2.99,False,Mixed,0.0
['Strategy'],Spectromancer - League of Heroes,2010-06-11,9.99,False,1 user reviews,0.0
['Strategy'],Napoleon: Total War™ - The Peninsular Campaign,2010-06-22,9.99,False,Very Positive,0.0
"['Strategy', 'Indie']",Defense Grid: Resurgence Map Pack 3,2010-06-16,0.99,False,6 user reviews,0.0
"['Action', 'Adventure']",Just Cause 2: Bull's Eye Assault Rifle,2010-06-22,0.99,False,Mixed,0.0
"['Action', 'Adventure']",Just Cause 2: Rico's Signature Gun DLC,2010-06-22,0.99,False,Mixed,0.0
